id,nom,prénom,date de naissance,adresse rue,adresse code postal,adresse localité,genre
1778,Abdou,Ava,1984-10-04,7 ter Rue de la Glacière,13100.0,Aix-en-Provence,F
1779,Elbaz,Nour,1980-07-17,755 Route nationale 8,13400.0,Aubagne,F
1780,Silva,Youssouf,1960-12-08,16a Rue de la Grande Armée,13001.0,Marseille,M
1781,Ferreira,Giulia,1980-07-08,343 Rue d'Endoume,13007.0,Marseille,F
1782,Ricci,Nadia,1954-02-17,63 Cours Gambetta,13001.0,Marseille,F
1783,Traoré,Noa,1991-04-24,6 Chemin de paradis,13500.0,Martigues,F
1784,Dias,Ibrahima,1949-03-22,1 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1785,Bonnet,Mamadou,1990-02-01,16 Avenue Siméon Gouin,13960.0,Sausset-les-Pins,M
1786,Giraud,Miguel,1974-05-07,35 Rue Pavillon,13001.0,Marseille,M
1787,Alvarez,Antoine,1985-04-30,2 Avenue de la madrague de Montredon,13008.0,Marseille,M
1788,Fernandez,Lucie,1991-04-12,296 Rue d'Endoume,13007.0,Marseille,F
1789,Girard,Ana,1958-10-26,83 boulevard du Redon,13009.0,Marseille,F
1790,Bernard,Sofia,1989-02-04,30 Avenue de la Plaine Brunette,13600.0,La Ciotat,F
1791,Youssouf,Maria,1997-01-19,50 Rue de la République,13400.0,Aubagne,F
1792,Ziane,Lina,1993-11-19,111 Traverse Montcault,13013.0,Marseille,F
1793,Abdou,Nadia,1958-02-25,10 Rue Laurent Fauchier,13100.0,Aix-en-Provence,F
1794,Dias,Walid,1976-08-02,127 Rue d'Aubagne,13006.0,Marseille,M
1795,Arnaud,Tiago,1948-05-30,118 Chemin des Cabans,13300.0,Salon-de-Provence,M
1796,Leroux,Ana,1990-11-20,1160 Avenue Guillaume Dulac,13600.0,La Ciotat,F
1797,Dubois,João,1999-05-29,30 Boulevard Barral Prolongé,13008.0,Marseille,M
1798,Öztürk,Manon,1963-04-25,1 Plage de l'Estaque,13016.0,Marseille,F
1799,Konaté,Ibrahima,1946-05-19,13 Rue Chabrier,13100.0,Aix-en-Provence,M
1800,Alvarez,Ethan,1967-03-19,3 Rue Goudard,13005.0,Marseille,M
1801,Giraud,Raphaël,1953-06-08,121 D2 Boulevard Paul Claudel,13009.0,Marseille,M
1802,Colonna,Bilal,1953-09-16,18 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1803,Martin,David,1963-10-28,10 Rue Charloun Rieu,13090.0,Aix-en-Provence,M
1804,Girard,Théo,1965-12-18,1-5 Voie Espagne,13127.0,Vitrolles,M
1805,Casabianca,Jade,1961-09-04,29 Cours Gambetta,13001.0,Marseille,F
1806,Leroux,Vartan,1957-09-11,4 Boulevard Élysée Reclus,13004.0,Marseille,M
1807,Diallo,Amina,1988-09-26,94 Chemin de Saint-Pierre,13800.0,Istres,F
1808,Haddad,Ahmed,1951-08-27,15 Cours Voltaire,13400.0,Aubagne,M
1809,Rossi,Kenza,1969-11-11,1 Rue François Scaramelli,13004.0,Marseille,F
1810,Papadopoulos,Youssef,1975-04-09,4 Boulevard Élysée Reclus,13004.0,Marseille,M
1811,Fabre,Mariam,1961-04-12,43 Boulevard Aristide Briand,13100.0,Aix-en-Provence,F
1812,Diop,Salma,1950-10-22,124-113 Résidence Castors Isabella,13240.0,Septèmes-les-Vallons,F
1813,Bedrossian,Hagop,1956-11-19,Lots 25 zi la Feuillane,13270.0,Fos sur Mer,M
1814,Aït Ali,Cheikh,1956-08-09,53 Cours Gambetta,13001.0,Marseille,M
1815,Ricci,Armen,1951-02-11,57 Cours Gambetta,13001.0,Marseille,M
1816,Papadopoulos,Hugo,1966-01-16,2449 avenue du Capitaine Corvette Paul Brutus,,Les Pennes-Mirabeau,M
1817,Garcia,Ahmed,1970-02-14,9 Quai Poterne,13500.0,Martigues,M
1818,Bernard,Naïma,1947-03-15,5 Place Sadi-Carnot,13002.0,Marseille,F
1819,Colonna,Beatriz,1991-07-28,2 Impasse Olivier Messiaen,13170.0,Les Pennes-Mirabeau,F
1820,Silva,João,1994-07-29,9B Rue Marius Reynaud,13090.0,Aix-en-Provence,M
1821,Martin,Raphaël,1957-06-11,3 Boulevard Élysée Reclus,13004.0,Marseille,M
1822,Rossi,Rui,1994-12-07,1 Plage de l'Estaque,13016.0,Marseille,M
1823,Saïdi,Manon,1979-10-23,2 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
1824,Fernandez,Fatima,1996-05-18,11 Cours Voltaire,13400.0,Aubagne,F
1825,Ndiaye,Mathis,1988-03-27,17 Rue Pastoret,13006.0,Marseille,M
1826,Colonna,Élise,1988-05-25,76 Boulevard Frédéric Mistral,13800.0,Istres,F
1827,Ricci,Élise,1973-08-28,11 Cours Gambetta,13001.0,Marseille,F
1828,Dubois,Antoine,1960-01-20,818 L Audience Zi Secteur 81,13270.0,Fos-sur-Mer,M
1829,Garcia,Théo,1995-05-09,32 Cours Gambetta,13001.0,Marseille,M
1830,Bernard,Cheikh,1981-10-18,14 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1831,Bensaïd,Louis,1973-09-28,31 Cours Gambetta,13001.0,Marseille,M
1832,Haddad,Fatou,1947-09-08,9 Rue du Gardian,13800.0,Istres,F
1833,Garcia,Mathis,1968-07-08,65 Chemin des Cabans,13300.0,Salon-de-Provence,M
1834,Morel,Louis,1965-12-17,2 Traverse du Mazet,13180.0,Gignac-la-Nerthe,M
1835,Kassabian,Kenza,1973-05-15,58 Avenue de Lattre de Tassigny,13009.0,Marseille,F
1836,Benali,Mehdi,1961-10-09,1 Plage de l'Estaque,13016.0,Marseille,M
1837,Perrot,Raphaël,2001-02-19,818 L Audience Zi Secteur 81,13270.0,Fos-sur-Mer,M
1838,Konaté,Tiago,1967-07-26,3 Cours Gambetta,13001.0,Marseille,M
1839,Kassabian,Youssef,1951-05-03,7 Rue du Colonel Jean-Baptiste Pétré,13001.0,Marseille,M
1840,Bernard,Raphaël,1972-12-16,3 Rue Goudard,13005.0,Marseille,M
1841,Rossi,Sofia,1980-12-12,14 13100,13100.0,Aix-en-Provence,F
1842,Dias,Karim,1967-02-20,4 Rue des Bouteilles,13100.0,Aix-en-Provence,M
1843,Dubois,Gabriel,1981-03-08,58 Boulevard du Bocage,13821.0,La Penne-sur-Huveaune,M
1844,Cohen,Fatima,1975-03-27,5 Rue de la Verdière,13090.0,Aix-en-Provence,F
1845,Gonzalez,Amina,1994-05-11,18 Passage Léo Ferré,13003.0,Marseille,F
1846,Benali,Lucas,1993-02-04,324 Rue d'Endoume,13007.0,Marseille,M
1847,Santos,Océane,1979-12-02,14 Boulevard Jules Bernard Verger,13013.0,Marseille,F
1848,Garcia,Maria,1978-10-25,83 Avenue du Sorbier,13600.0,La Ciotat,F
1849,Bernard,Élise,1966-07-22,2 Rue Saint-Michel,13005.0,Marseille,F
1850,Garcia,Camille,1999-05-22,2 Rue des Catherinettes,13380.0,Plan-de-Cuques,F
1851,Girard,Cheikh,1955-06-02,Bâtiment F Chemin de la Bastide Blanche,13127.0,Vitrolles,M
1852,Haddad,Nassur,1961-05-08,26 Avenue de Lacanau,13700.0,Marignane,M
1853,Rossi,Manon,1999-11-06,9 Quai Marceau,13500.0,Martigues,F
1854,Aït Ali,Youssef,1985-10-21,12 Lotissement les Hauts de la Calèche,13190.0,Allauch,M
1855,Mokrani,Karim,1963-03-10,12 Rue des Ormeaux,13800.0,Istres,M
1856,Saïdi,Awa,1985-11-06,1 Rue Bouèno Carrièro,13100.0,Aix-en-Provence,F
1857,Saïdi,Eli,1952-12-07,7 Rue Jean Aicard,13170.0,Les Pennes-Mirabeau,M
1858,Traoré,Ibrahima,1996-05-22,18 Allée des Bruyères,13500.0,Martigues,M
1859,Abdou,Luca,1961-05-13,121 D2 Boulevard Paul Claudel,13009.0,Marseille,M
1860,Dias,David,1997-02-24,278 bis Rue d'Endoume,13007.0,Marseille,M
1861,Silva,Youssouf,1960-08-07,53 Cours Gambetta,13001.0,Marseille,M
1862,Garcia,Ibrahima,2000-10-22,20 Cours Julien,13006.0,Marseille,M
1863,Abdou,Mamadou,1952-07-03,20 Cours Gambetta,13001.0,Marseille,M
1864,Girard,Maya,1976-09-18,36 Impasse des Usines,13016.0,Marseille,F
1865,Saïdi,Giulia,1983-09-27,296 Rue d'Endoume,13007.0,Marseille,F
1866,Diallo,David,1969-05-21,2 Avenue de la madrague de Montredon,13008.0,Marseille,M
1867,Kassabian,Naïma,1996-01-31,45 Montaigne,13012.0,Marseille,F
1868,Nikolić,Gabriel,1995-05-31,69 Cours Gambetta,13001.0,Marseille,M
1869,Ziane,Clara,1946-06-30,112 Avenue de Hambourg,13008.0,Marseille,F
1870,Alvarez,Inès,1961-10-13,51 Boulevard Aristide Briand,13100.0,Aix-en-Provence,F
1871,Ricci,Jade,1973-01-27,374 Avenue de Mazargues,13008.0,Marseille,F
1872,Ferreira,Aïssatou,1986-01-23,112 Avenue de Hambourg,13008.0,Marseille,F
1873,Ziane,Océane,1947-03-12,1 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
1874,Konaté,Clara,1957-05-24,15 Rue des Chapeliers,13090.0,Aix-en-Provence,F
1875,Ricci,Élise,1951-08-21,24 Cours Gambetta,13001.0,Marseille,F
1876,Silva,Océane,1965-05-31,35 Rue Pavillon,13001.0,Marseille,F
1877,Saïdi,Salma,1990-07-03,334 Avenue de Mazargues,13008.0,Marseille,F
1878,Perrot,Salma,1985-02-11,43 Boulevard du 14 Juillet,13500.0,Martigues,F
1879,Fabre,Tom,1976-03-06,5 Rue Colonel de Roux,13400.0,Aubagne,M
1880,Rossi,David,1960-11-22,44 Chemin du Bord de Crau,13800.0,Istres,M
1881,Leroux,Léa,1957-02-04,20 Cours Julien,13006.0,Marseille,F
1882,Girard,Hugo,1997-03-27,8 Allée du Général de Monsabert,13380.0,Plan-de-Cuques,M
1883,Youssouf,Manon,1950-08-28,43 Cours Mirabeau,13100.0,Aix-en-Provence,F
1884,Leroux,Idriss,1977-02-18,8 Avenue Elsa Triolet,13008.0,Marseille,M
1885,Benkhelifa,Garen,1995-07-22,1 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1886,Attal,Sarah,1984-09-29,71 Avenue de Hambourg,13008.0,Marseille,F
1887,Traoré,Chiara,1975-06-13,11 Cours Gambetta,13001.0,Marseille,F
1888,Dias,Tiago,1963-10-18,15 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1889,Dubois,Giulia,1962-09-07,323 Avenue de Mazargues,13008.0,Marseille,F
1890,Attal,Javier,1972-12-20,26 Chemin du Bord de Crau,13800.0,Istres,M
1891,Diop,Océane,1970-01-28,17 Rue Pastoret,13006.0,Marseille,F
1892,Casabianca,David,1955-04-02,15 Quai Marceau,13500.0,Martigues,M
1893,Elbaz,Aïcha,2000-08-26,16 Avenue Georges Guynemer,13800.0,Istres,F
1894,Morel,Maya,1959-10-03,26 Cours Julien,13006.0,Marseille,F
1895,Belkacem,Mehdi,2001-01-16,135 Chemin de Château-Gombert,13013.0,Marseille,M
1896,Leroux,Jade,1982-03-02,36 Cours Gambetta,13001.0,Marseille,F
1897,Rossi,Lucas,1984-04-24,1 Boulevard Élysée Reclus,13004.0,Marseille,M
1898,Bouzid,Anziz,1969-09-08,10 Rue Charloun Rieu,13090.0,Aix-en-Provence,M
1899,Soilih,Anahid,1960-06-14,329 Boulevard Denfert Rochereau,13300.0,Salon-de-Provence,F
1900,Fabre,Lina,1993-12-19,67 Cours Victor Hugo,13300.0,Salon-de-Provence,F
1901,Ricci,Camille,1990-02-14,3 Rue Ambroise Paré,13008.0,Marseille,F
1902,Rossi,Élise,1959-02-04,21 Rue Monclar,13100.0,Aix-en-Provence,F
1903,Rossi,Camille,1966-10-10,2 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
1904,Benkhelifa,Garen,1979-03-26,3 Rue Goudard,13005.0,Marseille,M
1905,Abdou,David,1966-11-10,134 Rue d'Endoume,13007.0,Marseille,M
1906,Giraud,Fahari,1965-08-12,22 Lotissement les Hauts de la Calèche,13190.0,Allauch,F
1907,Bernard,Anziz,1959-03-13,20 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1908,Fernandez,Karim,1981-06-24,1 Rue des Chaudronniers,13100.0,Aix-en-Provence,M
1909,Fabre,Karim,1992-04-27,8 Rue du Colonel Jean-Baptiste Pétré,13001.0,Marseille,M
1910,Diop,Marco,1975-06-21,35 Avenue Georges Pompidou,13270.0,Fos-Sur-Mer,M
1911,Benkhelifa,Maria,1974-11-30,8 Place de l'Hôtel de Ville,13300.0,Salon-de-Provence,F
1912,Martin,Aïcha,1994-08-08,38 Cours Gambetta,13001.0,Marseille,F
1913,Santos,Luca,1946-08-08,1 Rue Chabrier,13100.0,Aix-en-Provence,M
1914,Leroux,Clara,1968-03-03,11 Rue Martinot,13400.0,Aubagne,F
1915,Benkhelifa,David,1979-12-02,6 Rue Taddéi,13007.0,Marseille,M
1916,Benkhelifa,Nour,1950-12-15,41 Route du Chemin de Fer,13127.0,Vitrolles,F
1917,Pérez,Nabil,1971-11-27,1 Avenue Saint-Jean,13002.0,Marseille,M
1918,Alvarez,Ava,1950-10-31,9 Rue des Bouteilles,13100.0,Aix-en-Provence,F
1919,Martin,Chiara,1947-02-20,199 Rue d'Endoume,13007.0,Marseille,F
1920,Fabre,Inès,1957-06-03,162 Rue Maréchal Joffre,13300.0,Salon-de-Provence,F
1921,Bouzid,Marco,1972-02-08,199 Rue d'Endoume,13007.0,Marseille,M
1922,Benali,Armen,1993-02-16,112 Avenue de Hambourg,13008.0,Marseille,M
1923,Ferreira,Maya,1996-06-16,82 Avenue de la Madrague de Montredon,13008.0,Marseille,F
1924,Belkacem,Sergio,1968-11-13,45 Boulevard Aristide Briand,13100.0,Aix-en-Provence,M
1925,Fabre,Mathis,1948-02-08,Actiparc II bâtiment D1 Chemin de Saint-Lambert,13821.0,La Penne-sur-Huveaune,M
1926,Fabre,Yasmina,1947-09-27,17 Rue Pastoret,13006.0,Marseille,F
1927,Fernandez,Mehdi,1981-09-02,1c Avenue des Cardalines,13800.0,Istres,M
1928,Colonna,Amina,1982-09-07,43 Lotissement les Hauts de la Calèche,13190.0,Allauch,F
1929,Garcia,João,1988-02-12,36 Chemin des Cabans,13300.0,Salon-de-Provence,M
1930,Dubois,Giulia,1985-02-08,114 Allée de la Broquette,13170.0,Les Pennes-Mirabeau,F
1931,Martin,Nour,1984-01-19,16a Rue de la Grande Armée,13001.0,Marseille,F
1932,Perrot,Hasmik,1955-06-03,12 Rue des Frères Merlo,13006.0,Marseille,F
1933,Leroux,Maya,1968-05-17,106 Cours Julien,13006.0,Marseille,F
1934,Girard,Anziz,1965-07-27,13 Rue Marius Reynaud,13100.0,Aix-en-Provence,M
1935,Pérez,Mariam,1981-11-06,34 Cours Gambetta,13001.0,Marseille,F
1936,Ricci,Kenza,1987-05-16,4 Rue des Chaudronniers,13100.0,Aix-en-Provence,F
1937,Morel,Noah,1994-06-04,319 Boulevard Denfert Rochereau,13300.0,Salon-de-Provence,M
1938,Garcia,Eli,1970-05-10,46-45 Résidence Castors Isabella,13240.0,Septèmes-les-Vallons,M
1939,Cohen,Lucas,1981-11-10,165 Chemin Antoine Camoin,13190.0,Allauch,M
1940,Garcia,Camille,1975-02-21,323 Avenue de Mazargues,13008.0,Marseille,F
1941,Bensaïd,Giulia,1965-11-03,71 Cours Gambetta,13001.0,Marseille,F
1942,Pérez,Giulia,1979-12-09,15 Allée du Puisard,13127.0,Vitrolles,F
1943,Martin,Noam,1952-07-22,75 Cours Gambetta,13001.0,Marseille,M
1944,Diop,Léa,1994-03-26,666 Boulevard du Roi René,13300.0,Salon-de-Provence,F
1945,Girard,Sarah,1977-09-14,3 Traverse du Mont de Piété,13001.0,Marseille,F
1946,Zerari,Théo,1959-10-18,20 Traverse Montcault,13013.0,Marseille,M
1947,Silva,Imane,1985-02-09,14 Cours Aristide Briand,13500.0,Martigues,F
1948,Benkhelifa,David,1952-04-29,7 Rue Monclar,13100.0,Aix-en-Provence,M
1949,Fernandez,Élise,1995-02-11,14 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
1950,Ricci,Léa,1972-03-25,12 Avenue Elzeard Rougier,13400.0,Aubagne,F
1951,Djaé,Léa,1969-01-24,6 Boulevard de la Mé,13960.0,Sausset-les-Pins,F
1952,Silva,Giulia,1988-11-23,2 Rue Méjanes,13100.0,Aix-en-Provence,F
1953,Aït Ali,Kenza,1950-03-09,8 bis Rue des Bagniers,13090.0,Aix-en-Provence,F
1954,Konaté,Rui,1995-02-09,60 Boulevard Dorgelès - Sortie Les Aygalades,13014.0,Marseille,M
1955,Traoré,Rania,1989-03-18,19 Rue Monclar,13100.0,Aix-en-Provence,F
1956,Pérez,Imane,1996-02-22,"352-354,365 Résidence Castors Isabella",13240.0,Septèmes-les-Vallons,F
1957,Fernandez,Awa,1971-07-31,526 Chemin de Saint-Michel,13400.0,Aubagne,F
1958,Bonnet,Lina,1949-06-14,9 Allée des Engano,13127.0,Vitrolles,F
1959,Santos,Moussa,1956-10-08,15 Rue Venture,13001.0,Marseille,M
1960,Garcia,Meline,1956-07-11,13 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
1961,Ndiaye,Louis,1961-01-07,3 Allée des Lilas,13100.0,Aix-en-Provence,M
1962,Elbaz,Fatima,1956-03-12,12 Allée du Puisard,13127.0,Vitrolles,F
1963,Bedrossian,Louis,1973-07-08,1 Allée de la Felouque,13127.0,Vitrolles,M
1964,Traoré,Aïcha,1960-09-14,102 Rue d'Endoume,13007.0,Marseille,F
1965,Bensaïd,Léa,1950-09-22,155-146 Résidence Castors Isabella,13240.0,Septèmes-les-Vallons,F
1966,Chakarian,Aïcha,1995-03-23,516 Chemin de la Madrague Ville,13015.0,Marseille,F
1967,Martin,Imane,1969-03-10,38 Lotissement les Hauts de la Calèche,13190.0,Allauch,F
1968,Fabre,Nour,1947-04-05,190 Avenue César Baldaccini,13420.0,Gémenos,F
1969,Bouzid,Fatima,1985-05-20,2 Cours Gambetta,13001.0,Marseille,F
1970,Dubois,Bilal,1970-04-19,69 Cours Gambetta,13001.0,Marseille,M
1971,Ricci,Enzo,1954-08-24,12 Allée du Gaillardet,13380.0,Plan-de-Cuques,M
1972,Benali,Inès,1991-01-30,59 Rue d'Endoume,13007.0,Marseille,F
1973,Konaté,Gabriel,1979-09-20,10 Cours Gambetta,13001.0,Marseille,M
1974,Dubois,Louis,1982-05-24,6 Rue Taddéi,13007.0,Marseille,M
1975,Arnaud,Ibrahima,1990-09-12,14 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
1976,Attal,Karim,1990-06-30,3 Boulevard Élysée Reclus,13004.0,Marseille,M
1977,Ziane,Sarah,1987-12-22,4 Rue des Bagniers,13090.0,Aix-en-Provence,F
1978,Benali,Enzo,1954-08-08,3 Rue Maurice Fontvielle,13700.0,Marignane,M
1979,Cohen,Eli,1978-07-30,79 Rue François Scaramelli,13004.0,Marseille,M
1980,Fernandez,Hugo,1987-09-08,106 Cours Julien,13006.0,Marseille,M
1981,Giraud,Antoine,1948-02-12,6 Rue de la Sorbière,13700.0,Marignane,M
1982,Fabre,Matteo,1990-02-16,9 Rue Victor Leydet,13100.0,Aix-en-Provence,M
1983,Dubois,Fatima,1975-03-27,2 Avenue de Canto Perdrix,13500.0,Martigues,F
1984,Rossi,Nour,1970-07-05,2 Rue Pastoret,13006.0,Marseille,F
1985,Giraud,Yasmina,1990-11-06,44 Avenue Henri Matisse,13120.0,Gardanne,F
1986,Giraud,Maya,1947-12-24,7 Cours Gambetta,13001.0,Marseille,F
1987,Ricci,Moussa,1958-08-29,60 Boulevard Dorgelès - Sortie Les Aygalades,13014.0,Marseille,M
1988,Ricci,Manon,1998-09-16,75 Cours Gambetta,13001.0,Marseille,F
1989,Giraud,Manon,1960-11-01,20 Cours Julien,13006.0,Marseille,F
1990,Bouzid,Bilal,1963-07-14,241 Rue d'Endoume,13007.0,Marseille,M
1991,Alvarez,Océane,1955-06-07,59 Rue d'Endoume,13007.0,Marseille,F
1992,Santoni,Naïma,1991-06-28,15 Rue des Chapeliers,13090.0,Aix-en-Provence,F
1993,Bernard,Mehdi,1973-10-13,11 Cours Gambetta,13001.0,Marseille,M
1994,Pérez,Louis,1979-06-24,4 Le Clos Riant,13320.0,Bouc-Bel-Air,M
1995,Öztürk,Léa,1988-01-24,14 Rue Fontange,13006.0,Marseille,F
1996,Garcia,Noa,1964-07-05,49A Rue des Trois Frères Barthélémy,13006.0,Marseille,F
1997,Leroux,Océane,1952-12-14,111 Traverse Montcault,13013.0,Marseille,F
1998,Martin,Lola,1955-07-05,52 Boulevard Aristide Briand,13100.0,Aix-en-Provence,F
1999,Alvarez,Océane,1950-09-10,14 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
2000,Rossi,Lucie,1971-01-26,278 bis Rue d'Endoume,13007.0,Marseille,F
2001,Gonzalez,Luca,1992-10-01,41 Cours Gambetta,13001.0,Marseille,M
2002,Girard,Ibrahima,1986-03-14,35 Rue Puits Madame,13700.0,Marignane,M
2003,Rossi,Aïcha,1995-07-31,16 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
2004,Rossi,Nour,2000-06-01,67 Boulevard Chave,13005.0,Marseille,F
2005,Benali,Léa,1960-05-28,28 Cours Gambetta,13001.0,Marseille,F
2006,Rossi,Tom,1969-03-01,135 Chemin de Château-Gombert,13013.0,Marseille,M
2007,Martin,David,1986-04-28,2 Rue Saint-Michel,13005.0,Marseille,M
2008,Santos,Fahari,1948-08-24,104 Avenue de Hambourg,13008.0,Marseille,F
2009,Alvarez,Clara,1949-02-12,39 Avenue Jean Giono,13100.0,Aix-en-Provence,F
2010,Ziane,Océane,1968-03-16,2 Cours Gambetta,13001.0,Marseille,F
2011,Ricci,Jade,2000-03-07,16 Rue Négresko,13008.0,Marseille,F
2012,Diallo,Antoine,1950-06-21,36 Cours Gambetta,13001.0,Marseille,M
2013,Cohen,Tiago,1991-03-15,4 Cours Gambetta,13001.0,Marseille,M
2014,Zerari,Armen,1954-02-11,65 Chemin des Cabans,13300.0,Salon-de-Provence,M
2015,Diallo,Nour,1952-09-30,255 Rue d'Endoume,13007.0,Marseille,F
2016,Gonzalez,Imane,1970-02-14,167 Chemin du Capitaine Guyonnet,13190.0,Allauch,F
2017,Santos,Youssouf,1971-04-28,32 Cours Gambetta,13001.0,Marseille,M
2018,Fernandez,Zoé,1972-02-17,12 Rue des Frères Merlo,13006.0,Marseille,F
2019,Diop,Antoine,1978-12-01,7 Rue Chabrier,13100.0,Aix-en-Provence,M
2020,Traoré,Kenza,1985-11-06,19 Avenue Jean Moulin,13127.0,Vitrolles,F
2021,Saïdi,Salma,1970-04-06,4 Rue du Lacydon,13002.0,Marseille,F
2022,Elbaz,Léa,1993-02-22,13 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
2023,Girard,Nour,1995-11-14,322 Avenue de Mazargues,13008.0,Marseille,F
2024,Fabre,Mathis,1992-01-07,25 Cours d'Estienne d'Orves,13001.0,Marseille,M
2025,Ziane,Kenza,1984-04-03,19 Rue des Trois Rois,13006.0,Marseille,F
2026,Aït Ali,Maya,1946-09-24,45 Cours Gambetta,13001.0,Marseille,F
2027,Alvarez,Rania,1998-03-25,36 Cours Gambetta,13001.0,Marseille,F
2028,Diop,Beatriz,1993-09-29,34 Cours Gambetta,13001.0,Marseille,F
2029,Cohen,Ava,1959-09-11,7 Cours Gambetta,13001.0,Marseille,F
2030,Abdou,Walid,1970-06-14,151 Rue d'Endoume,13007.0,Marseille,M
2031,Belkacem,Maya,1982-11-24,98 Cours Carnot,13300.0,Salon-de-Provence,F
2032,Chakarian,Théo,1945-08-09,1 Rue Chabrier,13100.0,Aix-en-Provence,M
2033,Youssouf,Zoé,1965-12-11,14 Rue Fontange,13006.0,Marseille,F
2034,Haddad,Raphaël,1952-08-06,334 Avenue de Mazargues,13008.0,Marseille,M
2035,Rossi,Nadia,1947-02-13,3 Cours Gambetta,13001.0,Marseille,F
2036,Bouzid,Walid,1964-10-19,1b Avenue des Cardalines,13800.0,Istres,M
2037,Rossi,Karim,1951-12-08,323 Avenue de Mazargues,13008.0,Marseille,M
2038,Garcia,Camille,1974-05-07,296 Rue d'Endoume,13007.0,Marseille,F
2039,Kassabian,Armen,1966-07-29,58 Avenue de Lattre de Tassigny,13009.0,Marseille,M
2040,Alvarez,Théo,1988-03-06,635 Avenue de Mazargues,13009.0,Marseille,M
2041,Fabre,Kenza,1960-05-05,516 Chemin de la Madrague Ville,13015.0,Marseille,F
2042,Bonnet,Luca,1995-09-01,14 Boulevard Jules Bernard Verger,13013.0,Marseille,M
2043,Elbaz,Aïcha,1956-09-03,13 Rue Marius Reynaud,13100.0,Aix-en-Provence,F
2044,Benali,Aïcha,1954-06-17,15 Avenue du 8 Mai 1945,13700.0,Marignane,F
2045,Rossi,Manon,1948-01-20,62 Rue d'Endoume,13007.0,Marseille,F
2046,Mchangama,Hugo,1961-02-10,77 Cours Gambetta,13001.0,Marseille,M
2047,Ricci,Mamadou,1977-04-12,10 Rue Charloun Rieu,13090.0,Aix-en-Provence,M
2048,Leroux,Jade,1972-08-22,15 Avenue du 8 Mai 1945,13700.0,Marignane,F
2049,Benkhelifa,Saïd,1964-06-15,4 Rue du Lacydon,13002.0,Marseille,M
2050,Diallo,Marco,1946-04-29,6 Rue Taddéi,13007.0,Marseille,M
2051,Zerari,Raphaël,1988-06-05,11 Cours Gambetta,13001.0,Marseille,M
2052,Bonnet,Rania,1986-07-15,387 Boulevard Denfert Rochereau,13300.0,Salon-de-Provence,F
2053,Dubois,Nadia,1978-10-24,30 Plage de l'Estaque,13016.0,Marseille,F
2054,Ziane,Matteo,1972-11-30,26 Avenue de Lacanau,13700.0,Marignane,M
2055,Silva,Nadia,1964-04-01,158 Boulevard de Sainte-Marguerite,13009.0,Marseille,F
2056,Traoré,Youssef,1953-01-23,2 Place Sadi-Carnot,13001.0,Marseille,M
2057,Ferreira,Maria,1969-03-12,14 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
2058,Fabre,Miguel,1973-01-21,131 Chemin de Méjean,13820.0,Ensuès-la-Redonne,M
2059,Ndiaye,Naïma,1976-05-14,21 Cours Gambetta,13001.0,Marseille,F
2060,Dias,Antoine,1989-04-27,14 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
2061,Abdou,Maya,1964-09-23,58 Avenue de Lattre de Tassigny,13009.0,Marseille,F
2062,Fernandez,Cheikh,1991-03-02,12 Cours Gambetta,13001.0,Marseille,M
2063,Rossi,Eli,1999-11-30,1 Allée Philippine,13012.0,Marseille,M
2064,Dias,Moussa,1957-07-22,31 Rue Goudard,13005.0,Marseille,M
2065,Bensaïd,Inès,1948-12-23,13 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
2066,Benkhelifa,Luca,1963-05-10,255 Rue d'Endoume,13007.0,Marseille,M
2067,Ferreira,Yasmina,1953-06-26,3 Boulevard Élysée Reclus,13004.0,Marseille,F
2068,Martin,Imane,1979-11-11,6 Rue Taddéi,13007.0,Marseille,F
2069,Ndiaye,Imane,1993-10-22,17 Rue Pastoret,13006.0,Marseille,F
2070,Abdou,Giulia,1953-03-13,5 Cours Gambetta,13001.0,Marseille,F
2071,Silva,Kenza,1946-09-08,48B Boulevard Aristide Briand,13100.0,Aix-en-Provence,F
2072,Fernandez,Lucas,1970-09-14,2 Rue Pastoret,13006.0,Marseille,M
2073,Girard,Nour,1997-02-28,16 Rue Laurent Fauchier,13100.0,Aix-en-Provence,F
2074,Haddad,Lucas,1963-12-17,10 Cours Gambetta,13001.0,Marseille,M
